# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  723       2.328090343339e-10       5.353012479299e-12      -6.331797427111e-12       8.045259892366e-15       1.282811188053e-14       3.430930550795e-15      -5.153779341633e-16 
  724       2.326517909400e-10       5.365181200517e-12      -6.554715004988e-12       8.047689045924e-15       1.276043778939e-14       3.444120707271e-15      -5.153158284295e-16 
  725       2.325177321594e-10       5.376616181057e-12      -6.777605808190e-12       8.050163536778e-15       1.269320573249e-14       3.457251474884e-15      -5.151976332770e-16 
  726       2.324069370789e-10       5.387309896778e-12      -7.000375180125e-12       8.052686220556e-15       1.262641036941e-14       3.470331618819e-15      -5.150236925061e-16 
  727       2.323194839302e-10       5.397254791549e-12      -7.222927476386e-12       8.055259978363e-15       1.256004624796e-14       3.483370006736e-15      -5.147943573019e-16 
  728       2.322554500845e-10       5.406443277193e-12      -7.445166061443e-12       8.057887716852e-15       1.249410780382e-14       3.496375609135e-15      -5.145099862634e-16 
  729       2.322149120479e-10       5.414867733439e-12      -7.666993305341e-12       8.060572368309e-15       1.242858936001e-14       3.509357499708e-15      -5.141709454326e-16 
  730       2.321979454560e-10       5.422520507866e-12      -7.888310580397e-12       8.063316890725e-15       1.236348512646e-14       3.522324855705e-15      -5.137776083242e-16 
  731       2.322045812300e-10       5.429395589806e-12      -8.109024926146e-12       8.066123933342e-15       1.229878997508e-14       3.535284148072e-15      -5.133303608845e-16 
  732       2.322346730955e-10       5.435493668788e-12      -8.329069196758e-12       8.068994825796e-15       1.223450178287e-14       3.548230649648e-15      -5.128296164182e-16 
  733       2.322880274106e-10       5.440817176914e-12      -8.548382309060e-12       8.071930568957e-15       1.217061913464e-14       3.561156758254e-15      -5.122758010177e-16 
  734       2.323644467505e-10       5.445368624372e-12      -8.766902608889e-12       8.074932167642e-15       1.210714055144e-14       3.574054791291e-15      -5.116693486903e-16 
  735       2.324637298924e-10       5.449150599764e-12      -8.984567869283e-12       8.078000630619e-15       1.204406449027e-14       3.586916985477e-15      -5.110107013886e-16 
  736       2.325856718012e-10       5.452165770421e-12      -9.201315288671e-12       8.081136970608e-15       1.198138934377e-14       3.599735496570e-15      -5.103003090411e-16 
  737       2.327300636143e-10       5.454416882735e-12      -9.417081489066e-12       8.084342204285e-15       1.191911343999e-14       3.612502399100e-15      -5.095386295822e-16 
  738       2.328966926264e-10       5.455906762477e-12      -9.631802514258e-12       8.087617352286e-15       1.185723504205e-14       3.625209686098e-15      -5.087261289833e-16 
  739       2.330853422753e-10       5.456638315120e-12      -9.845413828001e-12       8.090963439206e-15       1.179575234788e-14       3.637849268826e-15      -5.078632812824e-16 
  740       2.332957921266e-10       5.456614526167e-12      -1.005785031221e-11       8.094381493606e-15       1.173466348992e-14       3.650412976506e-15      -5.069505686152e-16 
  741       2.335278178590e-10       5.455838461469e-12      -1.026904626515e-11       8.097872548014e-15       1.167396653485e-14       3.662892556048e-15      -5.059884812450e-16 
  742       2.337811912492e-10       5.454313267553e-12      -1.047893539962e-11       8.101437638928e-15       1.161365948331e-14       3.675279671783e-15      -5.049775175934e-16 
  743       2.340556801575e-10       5.452042171942e-12      -1.068745084116e-11       8.105077806817e-15       1.155374026958e-14       3.687565905189e-15      -5.039181842707e-16 
  744       2.343510485124e-10       5.449028483479e-12      -1.089452512624e-11       8.108794096127e-15       1.149420676134e-14       3.699742754624e-15      -5.028109961060e-16 
  745       2.346670562961e-10       5.445275592654e-12      -1.110009020043e-11       8.112587555285e-15       1.143505675933e-14       3.711801635050e-15      -5.016564761781e-16 
  746       2.350034595293e-10       5.440786971920e-12      -1.130407741661e-11       8.116459236695e-15       1.137628799711e-14       3.723733877769e-15      -5.004551558454e-16 
  747       2.353600102568e-10       5.435566176024e-12      -1.150641753317e-11       8.120410196747e-15       1.131789814078e-14       3.735530730148e-15      -4.992075747768e-16 
  748       2.357364565323e-10       5.429616842327e-12      -1.170704071218e-11       8.124441495819e-15       1.125988478863e-14       3.747183355349e-15      -4.979142809816e-16 
  749       2.361325424035e-10       5.422942691125e-12      -1.190587651760e-11       8.128554198279e-15       1.120224547093e-14       3.758682832059e-15      -4.965758308404e-16 
  750       2.365480078973e-10       5.415547525978e-12      -1.210285391345e-11       8.132749372485e-15       1.114497764961e-14       3.770020154222e-15      -4.951927891350e-16 
  751       2.369825890052e-10       5.407435234027e-12      -1.229790126203e-11       8.137028090793e-15       1.108807871796e-14       3.781186230764e-15      -4.937657290793e-16 
  752       2.374360176681e-10       5.398609786324e-12      -1.249094632210e-11       8.141391429557e-15       1.103154600036e-14       3.792171885325e-15      -4.922952323495e-16 
  753       2.379080217614e-10       5.389075238150e-12      -1.268191624703e-11       8.145840469132e-15       1.097537675201e-14       3.802967855988e-15      -4.907818891143e-16 
  754       2.383983250803e-10       5.378835729340e-12      -1.287073758308e-11       8.150376293878e-15       1.091956815862e-14       3.813564795010e-15      -4.892262980656e-16 
  755       2.389066473251e-10       5.367895484608e-12      -1.305733626750e-11       8.154999992160e-15       1.086411733614e-14       3.823953268546e-15      -4.876290664488e-16 
  756       2.394327040860e-10       5.356258813868e-12      -1.324163762679e-11       8.159712656354e-15       1.080902133044e-14       3.834123756387e-15      -4.859908100933e-16 
  757       2.399762068282e-10       5.343930112560e-12      -1.342356637485e-11       8.164515382849e-15       1.075427711710e-14       3.844066651682e-15      -4.843121534427e-16 
  758       2.405368628775e-10       5.330913861969e-12      -1.360304661119e-11       8.169409272050e-15       1.069988160102e-14       3.853772260672e-15      -4.825937295853e-16 
  759       2.411143754049e-10       5.317214629555e-12      -1.378000181910e-11       8.174395428378e-15       1.064583161624e-14       3.863230802415e-15      -4.808361802846e-16 
  760       2.417084434121e-10       5.302837069269e-12      -1.395435486390e-11       8.179474960276e-15       1.059212392556e-14       3.872432408523e-15      -4.790401560096e-16 
  761       2.423187617164e-10       5.287785921883e-12      -1.412602799103e-11       8.184648980214e-15       1.053875522034e-14       3.881367122882e-15      -4.772063159654e-16 
  762       2.429450209360e-10       5.272066015308e-12      -1.429494282436e-11       8.189918604684e-15       1.048572212015e-14       3.890024901389e-15      -4.753353281232e-16 
  763       2.435869074750e-10       5.255682264921e-12      -1.446102036428e-11       8.195284954212e-15       1.043302117249e-14       3.898395611676e-15      -4.734278692512e-16 
  764       2.442441035087e-10       5.238639673886e-12      -1.462418098596e-11       8.200749153354e-15       1.038064885256e-14       3.906469032846e-15      -4.714846249445e-16 
  765       2.449162869684e-10       5.220943333480e-12      -1.478434443750e-11       8.206312330702e-15       1.032860156291e-14       3.914234855195e-15      -4.695062896560e-16 
  766       2.456031315270e-10       5.202598423414e-12      -1.494142983814e-11       8.211975618886e-15       1.027687563318e-14       3.921682679947e-15      -4.674935667266e-16 
  767       2.463043065837e-10       5.183610212157e-12      -1.509535567645e-11       8.217740154578e-15       1.022546731983e-14       3.928802018981e-15      -4.654471684153e-16 
  768       2.470194772495e-10       5.163984057260e-12      -1.524603980853e-11       8.223607078493e-15       1.017437280582e-14       3.935582294560e-15      -4.633678159303e-16 
  769       2.477483043320e-10       5.143725405679e-12      -1.539339945618e-11       8.229577535394e-15       1.012358820036e-14       3.942012839062e-15      -4.612562394586e-16 
  770       2.484904443209e-10       5.122839794097e-12      -1.553735120511e-11       8.235652674091e-15       1.007310953858e-14       3.948082894710e-15      -4.591131781971e-16 
  771       2.492455496695e-10       5.101333560788e-12      -1.567782129522e-11       8.241833343430e-15       1.002293329605e-14       3.953784132935e-15      -4.569393164782e-16 
  772       2.500132696772e-10       5.079215995323e-12      -1.581477670878e-11       8.248119173916e-15       9.973057943355e-15       3.959118265312e-15      -4.547350907603e-16 
  773       2.507932495947e-10       5.056497230180e-12      -1.594819466691e-11       8.254509478717e-15       9.923482420366e-15       3.964089576104e-15      -4.525008790458e-16 
  774       2.515851303134e-10       5.033187533355e-12      -1.607805239107e-11       8.261003556047e-15       9.874205623934e-15       3.968702415912e-15      -4.502370644717e-16 
  775       2.523885483510e-10       5.009297308836e-12      -1.620432710332e-11       8.267600689110e-15       9.825226407725e-15       3.972961201912e-15      -4.479440353270e-16 
  776       2.532031358366e-10       4.984837097063e-12      -1.632699602659e-11       8.274300146041e-15       9.776543582039e-15       3.976870418093e-15      -4.456221850707e-16 
  777       2.540285204958e-10       4.959817575398e-12      -1.644603638491e-11       8.281101179848e-15       9.728155913626e-15       3.980434615492e-15      -4.432719123490e-16 
  778       2.548643256361e-10       4.934249558590e-12      -1.656142540373e-11       8.288003028352e-15       9.680062125500e-15       3.983658412436e-15      -4.408936210129e-16 
  779       2.557101701317e-10       4.908143999243e-12      -1.667314031014e-11       8.295004914131e-15       9.632260896765e-15       3.986546494774e-15      -4.384877201358e-16 
  780       2.565656684092e-10       4.881511988285e-12      -1.678115833317e-11       8.302106044458e-15       9.584750862426e-15       3.989103616119e-15      -4.360546240308e-16 
  781       2.574304304325e-10       4.854364755431e-12      -1.688545670405e-11       8.309305611246e-15       9.537530613211e-15       3.991334598082e-15      -4.335947522685e-16 
  782       2.583040616877e-10       4.826713669649e-12      -1.698601265646e-11       8.316602790989e-15       9.490598695388e-15       3.993244330511e-15      -4.311085296944e-16 
  783       2.591861631690e-10       4.798570239633e-12      -1.708280342680e-11       8.323996744701e-15       9.443953610580e-15       3.994837771731e-15      -4.285963864462e-16 
  784       2.600763313634e-10       4.769946114265e-12      -1.717580625448e-11       8.331486617861e-15       9.397593815590e-15       3.996119948776e-15      -4.260587579719e-16 
  785       2.609741582360e-10       4.740853083081e-12      -1.726499838215e-11       8.339071540352e-15       9.351517722211e-15       3.997095957629e-15      -4.234960850466e-16 
  786       2.618792312151e-10       4.711303076742e-12      -1.735035705601e-11       8.346750626403e-15       9.305723697051e-15       3.997770963464e-15      -4.209088137907e-16 
